"grids","PE","sd_ALT","sd_MAP","sd_MAT","sd_NPP","lon","lat"
"v1263",9.32163144080765,381.699702491122,381.262362310164,1.84395552971765,8282619064.99165,11197354.395,712286.95212
"v12630",9.73208619601071,165.168141350524,172.613116980956,1.26677754014539,1015394405.93324,4747354.395,-1987713.04788
"v12632",9.62132526339732,253.860561175941,337.206033631839,1.19548310275049,208770545040.572,4797354.395,-1987713.04788
"v12634",9.23984065496614,169.525855133951,93.2980945765929,0.819695754102891,NA,4847354.395,-1987713.04788
"v1264",9.21638300847476,334.71274666727,122.731789942491,1.99562332498408,23673831808.1409,11247354.395,712286.95212
"v1265",7.16663106940499,155.314612486234,172.240872674534,0.652916944422199,895739597.298308,11297354.395,712286.95212
"v1272",8.01132284609412,146.748127697262,88.5369146615393,0.490981651030566,5285062.46906713,12097354.395,712286.95212
"v1274",9.16908800118441,106.153588090061,771.138382890357,0.587587155995713,234130961710.898,-7452645.605,662286.95212
"v12749",8.80662240242556,104.578681321088,322.405111569879,0.711273431629543,213333689447.338,13997354.395,-1987713.04788
"v1275",13.781660672411,61.1859002224584,317.422038542528,0.191906123065708,126801296133.354,-7402645.605,662286.95212
"v12750",6.72887665832608,100.204666816697,527.188582931973,0.55180305273848,91243981158.5544,14047354.395,-1987713.04788
"v1276",14.8147349880669,794.695503862,1312.5888531412,4.59287743168656,98954688479.6945,-7352645.605,662286.95212
"v1277",13.2552131739043,390.407510062435,117.974297571253,2.62220741893396,95833028052.5941,-7302645.605,662286.95212
"v1278",13.5547692734291,886.369370765682,327.06287926113,4.98915976677275,132104132473.38,-7252645.605,662286.95212
"v1280",11.9916504274088,763.917898919323,360.604883072448,4.37815324749906,67583826158.3643,-7152645.605,662286.95212
"v1281",10.9471994390065,363.675865756059,318.871798352818,2.115931196133,16579641132.0259,-7102645.605,662286.95212
"v1282",9.7924050348548,515.52447980431,322.450325735613,3.04484819610362,104532480617.328,-7052645.605,662286.95212
"v12965",7.57144699794658,407.398262457666,52.4276115467344,1.92887305964494,37861581629.4192,-6602645.605,-2037713.04788
"v12966",11.400291389914,1029.16554372188,197.428015596445,5.45730188594659,252869884195.932,-6552645.605,-2037713.04788
"v12967",12.1537872194423,336.294867368572,133.918278220783,1.51782660044497,103056310529.198,-6502645.605,-2037713.04788
"v12968",11.7446507080505,338.748952637138,198.600070223091,1.59182918199862,40626668608.5256,-6452645.605,-2037713.04788
"v12969",8.3238051770839,440.698888536229,297.298053176228,1.75924698887604,6311995920.76197,-6402645.605,-2037713.04788
"v1302",6.87430500259174,74.9066739228682,150.474814342918,0.252494681647444,88609971391.0571,-6052645.605,662286.95212
"v1303",8.71639587321704,580.149903783864,85.2823127410315,2.13131276578886,149449521449.018,-6002645.605,662286.95212
"v1304",9.11952219668215,149.30005037452,67.6011619423111,0.720215904580004,94993969571.5886,-5952645.605,662286.95212
"v1305",7.43978142513369,103.758515774031,34.773352626325,0.518018649481413,154812082156.579,-5902645.605,662286.95212
"v1306",7.58917444338946,344.5273335724,53.4923779796463,1.4876562728697,117859264277.165,-5852645.605,662286.95212
"v1307",6.67022795983334,196.271324007638,168.918583609256,0.875700597416061,40254640406.0476,-5802645.605,662286.95212
"v13216",7.81586565648274,210.474759643896,60.7650117666456,1.74435052143782,156112584652.883,4697354.395,-2037713.04788
"v13218",9.60425165298168,98.1917596796926,193.471846364069,0.679986517045136,57871728799.9248,4747354.395,-2037713.04788
"v13220",9.13826643996251,160.538916182883,137.753118742711,0.866959672364049,364923876612.003,4797354.395,-2037713.04788
"v13345",10.057451431957,267.5639249481,534.064051543957,1.34329088186396,230518198108.726,13997354.395,-2037713.04788
"v13347",10.1986222255375,179.228644247116,518.468791593276,0.762653461433245,108651271045.979,14047354.395,-2037713.04788
"v13404",9.02665264008141,62.1097575875406,147.906287130466,0.463206401314478,NA,-17352645.605,-2087713.04788
